subid,RT,BaselineOnset,Onset,NaviOnset,EndingOnset,Steps,Choice,Distance_OA,Distance_OB,Distance_OC,Distance_AB,Distance_BC,Distance_AC,cos_ABC,cos_AOB,cos_BOC
16,0.9401459,475.2084815,476.2310804,477.5878366,479.0878366,3,A,3,3,1,4.242640687,3.16227766,2,0.894427191,1.97E-16,-2.96E-16
16,0.7407221,479.5879015,480.5979286,482.5339575,484.0339575,7,C,3,9.433981132,7.071067812,7.071067812,7.280109889,7.280109889,0.485642931,0.847998304,0.644597253
16,0.8041092,484.534218,485.5427153,489.0286575,490.5286575,13,C,6.708203932,6.403124237,9.219544457,2.828427125,3.16227766,3.16227766,0.447213595,0.907959385,0.982486524
16,0.8395088,491.0289725,492.0517204,494.5407346,496.0407346,7,A,6.08276253,6.08276253,4.123105626,7.071067812,2,5.830951895,0.707106781,0.324324324,0.996815279
16,0.8526556,496.5407322,497.5503186,500.3032715,501.8032715,11,A,8.062257748,8.062257748,6.32455532,4.242640687,5.385164807,2.236067977,0.91914503,0.861538462,0.745241314
16,0.7117629,502.302616,503.3152255,508.7623533,510.2623533,15,A,8.602325267,3.16227766,5.099019514,5.656854249,2,4.472135955,0.707106781,0.955779009,0.992277877
16,0.7999007,510.7619994,511.771243,514.374345,515.874345,8,A,6.708203932,5.385164807,5.099019514,1.414213562,1,2.236067977,-0.707106781,0.996545758,0.983282005
16,0.8228419,516.3745481,517.3965785,520.2196169,521.7196169,7,A,5.099019514,7.615773106,7.280109889,2.828427125,1,2.236067977,0.707106781,0.978549785,0.991997912
16,0.7932327,522.2198078,523.2266326,525.3818287,526.8818287,6,A,4.123105626,8.062257748,8.94427191,4.242640687,1,5,-0.707106781,0.96265094,0.998460353
16,1.1299684,527.3819957,528.3927273,529.7622787,531.2622787,2,A,3,9.433981132,4,7.071067812,6.403124237,1,0.993883735,0.847998304,0.847998304
16,0.7224685,531.7615917,532.7845421,535.6732235,537.1732235,9,A,5.830951895,7.211102551,8.062257748,1.414213562,1,2.236067977,-0.707106781,0.998868138,0.997630328
16,0.8157999,537.6737194,538.6831935,541.4022734,542.9022734,7,A,4.472135955,7.211102551,3.605551275,2.828427125,4.123105626,2.236067977,0.857492926,0.992277877,0.923076923
16,0.895923,543.4027014,544.4270069,546.8809529,548.3809529,7,A,3.605551275,3.605551275,3.16227766,1.414213562,1,2.236067977,-0.707106781,0.923076923,0.964763821
16,0.8347509,548.8812982,549.8880737,552.7927664,554.2927664,5,A,2.828427125,8.485281374,9.219544457,5.656854249,1,6.403124237,-0.707106781,1,0.997054486
16,0.7055511,554.7931281,555.8172158,559.5705287,561.0705287,11,A,6.708203932,6.403124237,5.099019514,2.828427125,3,5.385164807,-0.707106781,0.907959385,0.888217643
16,0.7804595,561.5706141,562.5905892,568.0812256,569.5812256,16,C,5,5,8.485281374,1.414213562,3.605551275,3.605551275,0.196116135,0.96,0.989949494
16,0.6950395,570.0968911,571.1005972,576.2573072,577.7573072,15,C,5.385164807,6.708203932,5.656854249,1.414213562,2.236067977,2.236067977,0.316227766,0.996545758,0.948683298
16,0.7960114,578.256745,579.2788319,584.0171362,585.5171362,14,A,7.211102551,7.211102551,5.385164807,2.828427125,2.236067977,4.123105626,-0.316227766,0.923076923,0.978549785
16,1.2119481,586.0175838,587.0388714,591.6440094,593.1440094,11,A,9.219544457,9.219544457,10,1.414213562,1,2.236067977,-0.707106781,0.988235294,0.997880106
16,1.2774579,593.6441111,594.6537637,597.4730468,598.9730468,7,A,3.605551275,3.605551275,3.16227766,1.414213562,2.236067977,1,0.948683298,0.923076923,0.789352217
16,0.8342187,599.4727722,600.4807056,605.6330457,607.1330457,14,A,8.246211251,8.246211251,9.433981132,8.485281374,6.708203932,3,0.948683298,0.470588235,0.719844295
16,0.7606726,607.6329016,608.6421422,611.2445567,612.7445567,6,A,3.605551275,6.403124237,8.602325267,2.828427125,3,5.385164807,-0.707106781,0.996240588,0.962206046
16,0.7322265,613.2446126,614.2546315,615.2586509,616.7586509,2,A,3,9.433981132,8.94427191,7.071067812,1,6.403124237,0.707106781,0.847998304,0.995495473
16,1.0037164,617.2583585,618.2792043,622.2356773,623.7356773,11,A,5.830951895,4.472135955,4.123105626,1.414213562,1,2.236067977,-0.707106781,0.997054486,0.97618706
16,0.7402986,624.2356281,625.2466176,628.0977152,629.5977152,9,C,4.242640687,4.472135955,6.403124237,1.414213562,2.236067977,2.236067977,0.316227766,0.948683298,0.977802414
16,0.6940575,630.0965267,631.1013359,632.6438293,634.1438293,6,A,6,6,3,8.485281374,6.708203932,3,0.948683298,1.97E-16,-1.97E-16
16,1.6222989,634.6434147,635.6532103,639.5714788,641.0714788,8,A,3.605551275,7.810249676,3,4.242640687,5.830951895,2,0.9701425,0.994309154,0.76822128
16,0.837931,641.5717746,642.5815137,645.0334322,646.5334322,8,A,4.472135955,3.605551275,3,2.236067977,2,4.123105626,-0.894427191,0.868243142,0.832050294
16,0.6995128,647.0336622,648.0550764,650.3793808,651.8793808,10,A,8.062257748,4.123105626,2.828427125,4.242640687,2.236067977,5.385164807,-0.316227766,0.96265094,0.857492926
16,0.7970068,652.3795954,653.3899303,654.9585139,656.4585139,4,A,3.605551275,7.810249676,9.433981132,4.242640687,2,5.830951895,-0.707106781,0.994309154,0.990747395
16,0.910341,656.9592599,657.9808277,659.4057327,660.9057327,1,C,7.615773106,7.615773106,2.236067977,5.656854249,6.08276253,5.385164807,0.581238194,0.724137931,0.763386285
16,0.8302452,661.4053679,662.4289015,664.4677227,665.9677227,3,A,4,8.94427191,8.246211251,5.656854249,2,4.472135955,0.707106781,0.894427191,0.97618706
16,0.7215162,666.4679759,667.4894513,671.7455147,673.2455147,10,C,4,8.94427191,7.280109889,5.656854249,6.708203932,7.280109889,0.316227766,0.894427191,0.675724629
16,0.7415014,673.7454076,674.7655288,678.5234565,680.0234565,9,A,5,5,4.472135955,1.414213562,1,2.236067977,-0.707106781,0.96,0.98386991
16,0.9333187,680.523037,681.533573,685.6667096,687.1667096,9,A,6.08276253,6.08276253,7.071067812,7.071067812,7.810249676,1,0.995893206,0.324324324,0.302243861
16,1.1804518,687.6670398,688.6785017,690.4963311,691.9963311,3,A,4,8.94427191,6,5.656854249,4.472135955,2,0.948683298,0.894427191,0.894427191
16,0.7372114,692.4964062,693.5053936,694.7927228,696.2927228,5,A,5,5,4,7.071067812,6.403124237,1,0.993883735,-1.42E-16,0
16,0.8786221,696.7931409,697.8043616,702.6030267,704.1030267,11,A,7.615773106,5.099019514,6.08276253,2.828427125,1,2.236067977,0.707106781,0.978549785,0.999480114
16,0.7073484,704.6034196,705.6232239,708.4659952,709.9659952,7,A,7.280109889,7.280109889,8.062257748,7.071067812,5.830951895,2,0.9701425,0.528301887,0.715574206
17,1.3240994,149.1210072,150.1691718,156.2800215,157.7800215,10,B,4.242640687,4.472135955,4.123105626,1.414213562,1,2.236067977,-0.707106781,0.948683298,0.97618706
17,1.2612741,158.280041,159.2960171,163.9575431,165.4575431,10,B,6.403124237,5,4.472135955,1.414213562,1,2.236067977,-0.707106781,0.999512076,0.98386991
17,0.8735717,165.9566107,166.9641527,167.9868758,169.4868758,2,C,2.236067977,2.236067977,2,1.414213562,1,2.236067977,-0.707106781,0.8,0.894427191
17,1.4595401,169.9866792,170.9928742,173.4160612,174.9160612,6,B,6.708203932,5.385164807,5.099019514,1.414213562,1,2.236067977,-0.707106781,0.996545758,0.983282005
17,0.9752545,175.4157148,176.4230036,179.5608434,181.0608434,5,B,7.211102551,4.472135955,7.810249676,2.828427125,4.123105626,2.236067977,0.857492926,0.992277877,0.916157335
17,0.8765584,181.5613883,182.584585,184.4234053,185.9234053,5,B,5.830951895,4.472135955,6.708203932,1.414213562,2.236067977,1,0.948683298,0.997054486,1
17,0.9742667,186.4234522,187.4314985,189.3863542,190.8863542,7,C,2.236067977,9.219544457,7.071067812,7.071067812,5,5,0.707106781,0.9701425,0.843661488
17,0.6926952,191.3860661,192.3931485,193.9153435,195.4153435,3,B,3,3,1,4.242640687,2,3.16227766,0.707106781,1.97E-16,1
17,0.8652848,195.9153739,196.9239939,201.9588786,203.4588786,9,B,5.830951895,5,4.472135955,2.236067977,1,3.16227766,-0.894427191,0.92609236,0.98386991
17,1.0377883,203.959473,204.967239,208.6707742,210.1707742,10,C,5.830951895,4.472135955,5,1.414213562,2.236067977,2.236067977,0.316227766,0.997054486,0.894427191
17,1.5427248,210.6702533,211.6784184,214.5153352,216.0153352,7,C,7.211102551,4.472135955,7.071067812,2.828427125,3.16227766,3.16227766,0.447213595,0.992277877,0.948683298
17,1.5094572,216.5156384,217.536207,223.9408557,225.4408557,12,A,3,9.433981132,8.94427191,7.071067812,1,6.403124237,0.707106781,0.847998304,0.995495473
17,1.0959726,225.9413504,226.9491588,231.2680117,232.7680117,8,B,7.071067812,7.211102551,7.810249676,1.414213562,2.236067977,1,0.948683298,0.980580676,0.958798113
17,0.8982713,233.268039,234.2747412,237.7131902,239.2131902,7,B,6.403124237,6.403124237,7.211102551,1.414213562,2.236067977,1,0.948683298,0.975609756,0.95292578
17,1.5573339,239.71294,240.7211801,247.0218725,248.5218725,10,B,4.472135955,6.708203932,8.544003745,2.236067977,2,4.123105626,-0.894427191,1,0.994505453
17,2.5361956,249.0218988,250.0292398,254.4824608,255.9824608,5,B,6.08276253,6.08276253,7.071067812,7.071067812,1,7.810249676,-0.707106781,0.324324324,0.999729693
17,0.7868883,256.4833533,257.506501,260.9108793,262.4108793,7,C,6.708203932,5.385164807,5.656854249,1.414213562,2.236067977,2.236067977,0.316227766,0.996545758,0.91914503
17,0.9280145,262.9105568,263.9173006,267.8713156,269.3713156,6,A,3,9.433981132,4,7.071067812,6.403124237,1,0.993883735,0.847998304,0.847998304
17,0.9342833,269.8713456,270.8790923,275.3819904,276.8819904,12,C,7.615773106,5.099019514,6.708203932,2.828427125,5.385164807,5,0.393919299,0.978549785,0.613940614
17,0.8001533,277.3820144,278.3892237,282.076311,283.576311,10,B,7.810249676,5,10,2.828427125,5.385164807,3,0.91914503,0.998687663,0.96
17,0.8239272,284.07671,285.0858065,289.8866229,291.3866229,12,B,5.385164807,6.708203932,5.099019514,1.414213562,2.236067977,1,0.948683298,0.996545758,0.964763821
17,0.8300261,291.886838,292.8952608,299.0791217,300.5791217,13,A,8.602325267,3.16227766,7.615773106,5.656854249,4.472135955,2,0.948683298,0.955779009,0.996545758
17,0.8537012,301.079095,302.0877128,304.5744751,306.0744751,8,B,8.062257748,4.123105626,2.828427125,4.242640687,2.236067977,5.385164807,-0.316227766,0.96265094,0.857492926
17,0.6813564,306.5745152,307.579908,314.7332756,316.2332756,15,B,9.219544457,9.219544457,10,1.414213562,1,2.236067977,-0.707106781,0.988235294,0.997880106
17,1.5146276,316.7335335,317.7550361,322.260767,323.760767,13,A,8.485281374,2.828427125,9.219544457,5.656854249,6.403124237,1,0.993883735,1,0.997054486
17,2.4244244,324.2603138,325.2686731,328.65531,330.15531,3,B,3,3,1,4.242640687,2,3.16227766,0.707106781,1.97E-16,1
17,1.0645737,330.654926,331.6765564,338.21378,339.71378,16,B,3,9.433981132,8.94427191,7.071067812,1,6.403124237,0.707106781,0.847998304,0.995495473
17,1.1118561,340.2133521,341.2216416,346.6900196,348.1900196,14,B,8.062257748,4.123105626,8.485281374,4.242640687,5.385164807,2.236067977,0.91914503,0.96265094,0.857492926
17,0.6870397,348.690413,349.7028154,353.9843735,355.4843735,13,B,2.828427125,8.485281374,9.219544457,5.656854249,1,6.403124237,-0.707106781,1,0.997054486
17,0.867989,355.9845544,356.9935323,361.5778749,363.0778749,13,B,7.211102551,4.472135955,3.605551275,2.828427125,2.236067977,4.123105626,-0.316227766,0.992277877,0.868243142
17,0.8543652,363.577943,364.5831184,370.0545453,371.5545453,11,A,4,8.94427191,8.246211251,5.656854249,2,4.472135955,0.707106781,0.894427191,0.97618706
17,1.102813,372.0550976,373.0784175,377.7480289,379.2480289,12,B,2.236067977,9.219544457,9.899494937,7.071067812,1,7.810249676,-0.707106781,0.9701425,0.997054486
17,0.9288213,379.7480301,380.7567312,384.092898,385.592898,5,B,5.385164807,5,7.615773106,2.828427125,3,5.385164807,-0.707106781,0.854198556,0.971667603
17,0.7832731,386.0929143,387.1022689,388.7058469,390.2058469,4,B,3.16227766,3.16227766,2.236067977,2.828427125,1,2.236067977,0.707106781,0.6,0.989949494
17,0.6194445,390.7056828,391.7140887,396.8490762,398.3490762,14,A,2.236067977,9.219544457,4.123105626,7.071067812,5.830951895,2,0.9701425,0.9701425,0.894427191
17,0.6217681,398.8487503,399.8557957,403.0107121,404.5107121,8,A,6,6,3,8.485281374,6.708203932,3,0.948683298,1.97E-16,-1.97E-16
17,0.7741072,405.0110319,406.0314115,411.5881517,413.0881517,11,A,9.219544457,9.219544457,10,1.414213562,2.236067977,1,0.948683298,0.988235294,0.97618706
17,0.9108077,413.6030574,414.6072606,421.0294291,422.5294291,17,B,8.94427191,4,6,5.656854249,2,4.472135955,0.707106781,0.894427191,1
17,0.6343227,423.0291372,424.0351873,427.1572656,428.6572656,8,C,3.16227766,8.602325267,6.08276253,5.656854249,6.08276253,5.385164807,0.581238194,0.955779009,0.707106781
17,0.6748292,429.1575999,430.1623873,435.5010575,437.0010575,17,B,2.828427125,8.485281374,9.219544457,5.656854249,1,6.403124237,-0.707106781,1,0.997054486
17,0.642335,437.5005317,438.5075539,443.1440892,444.6440892,13,B,5.385164807,5.385164807,5,4.242640687,5.830951895,2,0.9701425,0.689655172,0.371390676
17,0.6301053,445.144322,446.1516726,452.4037064,453.9037064,17,A,4.123105626,4.123105626,4,4.242640687,5,1,0.989949494,0.470588235,0.242535625
17,0.680591,454.4037269,455.4128996,459.2976191,460.7976191,8,A,8.246211251,8.246211251,9.433981132,8.485281374,3,6.708203932,0.707106781,0.470588235,0.951222819
17,0.6032512,461.297612,462.3063741,465.5429908,467.0429908,15,B,7.280109889,7.280109889,7.071067812,7.071067812,7.810249676,1,0.995893206,0.528301887,0.407940062
17,0.6779366,467.5427538,468.5515739,471.5876211,473.0876211,12,A,8.062257748,4.123105626,8.94427191,4.242640687,5,1,0.989949494,0.96265094,0.97618706
17,0.681306,473.5875019,474.5962356,478.0491588,479.5491588,12,A,8.544003745,5,8.062257748,4.242640687,3.16227766,2,0.894427191,0.936329178,0.992277877
17,0.8581574,480.049467,481.0591654,486.1752406,487.6752406,11,A,7.071067812,5,7.810249676,2.236067977,2.828427125,1,0.948683298,0.989949494,0.998687663
17,0.7555514,488.1754394,489.186552,492.6537858,494.1537858,10,C,2.236067977,2.236067977,2.828427125,1.414213562,1,1,0.707106781,0.8,0.948683298
17,1.66211,494.6535124,495.6633604,497.6828582,499.1828582,1,C,6.708203932,6.708203932,2.236067977,4.242640687,4.472135955,5.099019514,0.316227766,0.8,1
17,0.8248433,499.683325,500.6924338,504.477716,505.977716,8,B,7.071067812,5,7.810249676,2.236067977,2.828427125,1,0.948683298,0.989949494,0.998687663
17,0.6863379,506.47695,507.4874173,511.0220604,512.5220604,11,B,8.062257748,8.062257748,6.32455532,4.242640687,2.236067977,5.385164807,-0.316227766,0.861538462,0.980580676
17,0.7266867,513.0220131,514.0308515,516.551034,518.051034,8,B,7.211102551,5.385164807,5,2.236067977,2,4.123105626,-0.894427191,0.978549785,0.928476691
17,0.7955718,518.55109,519.5708696,522.3626536,523.8626536,6,A,4.123105626,8.062257748,2.828427125,4.242640687,5.385164807,2.236067977,0.91914503,0.96265094,0.964763821
17,0.8411365,524.3626663,525.3722474,530.8724282,532.3724282,13,A,5.385164807,5.385164807,5,4.242640687,5.830951895,2,0.9701425,0.689655172,0.371390676
17,0.5685516,532.8719843,533.8860589,540.780901,542.280901,12,B,5,6.403124237,7.211102551,1.414213562,1,2.236067977,-0.707106781,0.999512076,0.996240588
17,0.6918291,542.7814921,543.7937514,545.7768808,547.2768808,3,A,4,8.94427191,6,5.656854249,4.472135955,2,0.948683298,0.894427191,0.894427191
17,1.4816049,547.7763943,548.7832766,558.9330896,560.4330896,22,A,9.219544457,2.236067977,4.123105626,7.071067812,2,5.830951895,0.707106781,0.9701425,0.97618706
17,0.8982215,560.9327885,561.9392569,566.3598451,567.8598451,7,A,4.472135955,6.708203932,4,2.236067977,3.605551275,2,0.868243142,1,0.894427191
17,0.5623964,568.3595981,569.3643731,572.5885116,574.0885116,9,C,5,6.403124237,6.32455532,1.414213562,3.605551275,3.605551275,0.196116135,0.999512076,0.839570157
17,0.6637527,574.5880319,575.5979001,578.4831047,579.9831047,7,A,4.242640687,6.403124237,7.211102551,2.236067977,1,3.16227766,-0.894427191,0.993883735,0.996240588
17,0.7926642,580.4833228,581.493112,583.6457314,585.1457314,6,B,6.403124237,5,7.211102551,1.414213562,2.236067977,1,0.948683298,0.999512076,0.998460353
17,0.6512203,585.6452003,586.6504548,590.9059377,592.4059377,13,A,3,3,1,4.242640687,3.16227766,2,0.894427191,1.97E-16,-2.96E-16
17,0.58465,592.9065253,593.9170592,596.2852786,597.7852786,4,A,2.236067977,9.219544457,8.062257748,7.071067812,2,5.830951895,0.707106781,0.9701425,0.982102279
17,0.5713292,598.2858618,599.3063755,609.0244872,610.5244872,15,A,5.830951895,7.211102551,8.062257748,1.414213562,1,2.236067977,-0.707106781,0.998868138,0.997630328
17,0.5544691,611.0247908,612.036307,615.8364925,617.3364925,13,C,6.708203932,6.403124237,9.219544457,2.828427125,3.16227766,3.16227766,0.447213595,0.907959385,0.982486524
17,0.7639824,617.8360574,618.8414915,620.8484137,622.3484137,3,B,8.602325267,3.16227766,5.099019514,5.656854249,2,4.472135955,0.707106781,0.955779009,0.992277877
17,0.6956939,622.8490918,623.8700919,628.6117824,630.1117824,15,A,5.385164807,5.385164807,5,4.242640687,2,5.830951895,-0.707106781,0.689655172,0.928476691
17,0.6151872,630.6261652,631.6303824,636.1029511,637.6029511,13,A,7.810249676,7.810249676,8.602325267,1.414213562,2.236067977,1,0.948683298,0.983606557,0.967459023
17,0.6867207,638.1026309,639.1110563,643.7964145,645.2964145,9,A,7.211102551,4.472135955,7.810249676,2.828427125,4.123105626,2.236067977,0.857492926,0.992277877,0.916157335
17,0.6477625,645.7961585,646.8059438,650.4740968,651.9740968,10,A,8.602325267,8.602325267,9.219544457,2.828427125,1,2.236067977,0.707106781,0.945945946,0.996097313
17,0.5669851,652.4750121,653.4864692,656.4359996,657.9359996,7,A,4.123105626,4.123105626,4,4.242640687,1,5,-0.707106781,0.470588235,0.9701425
17,0.8131874,658.4363568,659.4565406,661.8146927,663.3146927,6,C,7.211102551,5.385164807,5.385164807,2.236067977,4.242640687,4.123105626,0.316227766,0.978549785,0.689655172
17,1.6240448,663.8146358,664.8225041,669.0588081,670.5588081,8,B,6,6,3,8.485281374,3,6.708203932,0.707106781,1.97E-16,1
17,1.4906332,671.0592157,672.0675684,674.6876823,676.1876823,6,A,6,6,3,8.485281374,6.708203932,3,0.948683298,1.97E-16,-1.97E-16
17,1.3022487,676.6877835,677.6955364,682.1479923,683.6479923,7,A,6.708203932,6.708203932,8.544003745,4.242640687,2,5.830951895,-0.707106781,0.8,0.994505453
17,0.8042338,684.1483724,685.1535797,688.2431525,689.7431525,5,A,5.099019514,7.615773106,6.08276253,2.828427125,2.236067977,1,0.948683298,0.978549785,0.971399006
17,1.2799174,690.2431808,691.2629621,694.0382883,695.5382883,6,C,8.94427191,4,6.08276253,5.656854249,6.708203932,7.280109889,0.316227766,0.894427191,0.164398987
17,0.8455491,696.0387927,697.048044,698.8508951,700.3508951,7,C,8.062257748,4.123105626,7.071067812,4.242640687,3,3,0.707106781,0.96265094,0.994691794
17,0.6375309,700.851292,701.8561714,705.0798625,706.5798625,10,B,7.211102551,7.211102551,5.385164807,2.828427125,2.236067977,4.123105626,-0.316227766,0.923076923,0.978549785
17,1.2530876,707.0795284,708.0888714,711.1576551,712.6576551,7,C,9.219544457,2.236067977,7.071067812,7.071067812,6.08276253,6.08276253,0.581238194,0.9701425,0.569209979
17,0.7025149,713.157682,714.1673034,716.2200851,717.7200851,5,B,4.123105626,4.123105626,4,4.242640687,1,5,-0.707106781,0.470588235,0.9701425
17,0.6363434,718.2200067,719.2254262,722.248404,723.748404,9,A,7.211102551,5.385164807,8.94427191,2.236067977,3.605551275,2,0.868243142,0.978549785,0.996545758
17,0.9076157,724.2480253,725.2581949,726.861008,728.361008,7,C,2.828427125,8.485281374,7.071067812,5.656854249,5.099019514,5.099019514,0.554700196,1,0.8
17,0.7078935,728.8614278,729.8818801,733.8395003,735.3395003,12,A,7.280109889,6.08276253,8.246211251,1.414213562,2.236067977,1,0.948683298,0.993605255,0.996815279
17,0.9005892,735.8393839,736.8498793,738.0855471,739.5855471,4,B,4,4,2,5.656854249,4.472135955,2,0.948683298,-2.22E-16,-2.22E-16
17,0.8410393,740.0855979,741.0937787,745.8131568,747.3131568,12,A,9.433981132,3,8.94427191,7.071067812,6.403124237,1,0.993883735,0.847998304,0.894427191
